PlotID,Sub-plot,Species,Tree_class,DBH,Height_class,Height,Crown_base_height,Insect,Comments
FR74,B1,Pl,1,17.9,2,16,6.5,N,forked
FR74,B1,Pl,1,14.6,2,13.5,7.7,N,NA
FR74,B1,Pl,1,13.6,2,12.5,8.1,N,NA
FR74,B1,Pl,1,15.6,2,13.5,6.6,N,NA
FR74,B1,Pl,1,17.3,2,14.3,6.6,N,NA
FR74,B1,Pl,1,15.1,2,13.8,6.6,N,NA
FR74,B1,Pl,1,13.7,2,13.3,7.5,N,NA
FR74,B1,Pl,1,12.6,2,13.3,7.5,N,NA
FR74,B1,Pl,1,14.9,2,13.7,6.8,N,NA
FR74,B1,Pl,1,13.2,2,13.5,6.8,N,NA
FR74,B1,Pl,1,15.8,2,13.7,7.2,N,NA
FR74,B1,Pl,1,15.1,2,14,7.2,N,NA
FR74,B1,Pl,1,14.1,2,12.4,7.7,N,scar at base
FR74,B1,Pl,1,14.3,2,12.4,7.7,N,forked
FR74,B1,Pl,1,15.4,2,13.2,7.5,N,NA
FR74,B1,Pl,1,15.3,2,13.2,7.6,N,NA
FR74,B1,Pl,1,15.3,2,13.3,7.2,N,NA
FR74,B1,Pl,1,16.1,2,13.5,7.2,N,NA
FR74,B1,Pl,1,18.7,2,15.4,7,N,NA
FR74,B1,Pl,1,15.8,2,15.5,7,N,NA
FR74,B1,Pl,1,14.8,2,13.6,6.7,N,NA
FR74,B1,Pl,1,14.1,2,12.8,7.2,N,NA
FR74,B1,Pl,1,15.1,2,12.4,7.2,N,NA
FR74,B1,Pl,2,18.1,2,14.1,7.6,gall,NA
FR74,B1,Pl,1,13.5,2,12.3,7,N,NA
FR74,B1,Pl,1,16.8,2,13.3,7,N,NA
FR74,B1,Pl,1,14.7,2,12.3,7,N,NA
FR74,B1,Pl,1,15,2,13.1,4.1,N,NA
FR74,B1,Pl,1,20,2,13.7,3.9,N,NA
FR74,B1,Pl,1,15.4,2,13.2,7,N,NA
FR75,B1,Pl,1,13.5,2,12.7,7,N,NA
FR75,B1,Pl,1,14.2,2,11.9,5.8,N,NA
FR75,B1,Pl,1,16.8,2,12.3,5,N,NA
FR75,B1,Pl,1,16.7,2,13,4.9,N,NA
FR75,B1,Pl,2,18.5,2,11.3,4,blister rust,NA
FR75,B1,Pl,2,18,2,13.3,6.3,blister rust,NA
FR75,B1,Pl,1,15.6,2,12.1,6.3,blister rust,NA
FR75,B1,Pl,1,12.8,2,12.5,5.4,N,NA
FR75,B1,Pl,1,15.5,2,11.2,5.8,blister rust,NA
FR75,B1,Pl,1,13.2,2,11.2,5.8,N,forked
FR75,B1,Pl,1,15.5,2,11.5,5.8,N,NA
FR75,B1,Pl,1,15.9,2,11.5,5.8,N,NA
FR75,B1,Pl,1,17.4,2,12.4,5.7,blister rust,forked
FR75,B1,Pl,1,14.5,2,12.3,5.8,N,NA
FR75,B1,Pl,1,13.6,2,11.1,6.1,N,NA
FR75,B1,Pl,1,17.6,2,12.7,5.7,blister rust,NA
FR75,B1,Pl,1,12.8,2,12.6,5.8,N,NA
FR75,B1,Pl,1,13.3,2,14.1,7.5,N,NA
FR75,B1,Pl,1,14.7,2,12.3,6.8,N,NA
FR75,B1,Pl,1,17.3,2,11.8,3.5,N,NA
FR75,B1,Pl,1,13.6,2,10.8,2.8,N,NA
FR75,B1,Pl,1,14.4,2,10.8,2.8,N,NA
FR75,B1,Pl,1,13.9,2,10.5,5.2,blister rust,NA
FR75,B1,Pl,1,13.8,2,10.8,5.2,N,NA
FR75,B1,Pl,1,15.8,2,12.9,5.3,blister rust,NA
FR75,B1,Pl,1,16.6,2,12.7,5.4,N,NA
FR75,B1,Pl,1,12.8,2,12.1,5.4,N,NA
FR75,B1,Pl,1,14,2,12.6,5.4,N,NA
FR75,B1,Pl,1,12.7,2,12.5,4.1,N,NA
FR75,B1,Pl,1,18.2,2,12.9,4,N,forked
FR75,B1,Pl,1,14.2,2,11.5,5.9,N,NA
FR75,B1,Pl,1,16.2,2,11.1,5.9,blister rust,NA
FR75,B1,Pl,1,13.6,2,12.7,7.3,N,NA
FR75,B1,Pl,1,12.8,2,12.1,6.1,N,NA
FR75,B1,Pl,1,15.2,2,11.9,6.1,N,NA
